Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,Day Of Week
2022-12-17,AQS,60010012,3,15.4,ug/m3 LC,58,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Saturday
2022-12-18,AQS,60010012,3,25.0,ug/m3 LC,78,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Sunday
2022-12-19,AQS,60010012,3,21.4,ug/m3 LC,71,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Monday
2022-12-20,AQS,60010012,3,23.0,ug/m3 LC,74,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Tuesday
2022-12-21,AQS,60010012,3,21.9,ug/m3 LC,72,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Wednesday
2022-12-22,AQS,60010012,3,35.5,ug/m3 LC,101,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Thursday
2022-12-23,AQS,60010012,3,32.1,ug/m3 LC,93,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Friday
2022-12-24,AQS,60010012,3,20.3,ug/m3 LC,68,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Saturday
2022-12-25,AQS,60010012,3,24.2,ug/m3 LC,76,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Sunday
2022-12-26,AQS,60010012,3,23.5,ug/m3 LC,75,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Monday
2022-12-27,AQS,60010012,3,10.0,ug/m3 LC,42,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Tuesday
2022-12-28,AQS,60010012,3,9.2,ug/m3 LC,38,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Wednesday
2022-12-29,AQS,60010012,3,5.0,ug/m3 LC,21,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Thursday
2022-12-30,AQS,60010012,3,2.5,ug/m3 LC,10,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Friday
2022-12-31,AQS,60010012,3,1.4,ug/m3 LC,6,Laney College,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.793624,-122.263376,Saturday
2022-01-01,AQS,60010015,3,8.0,ug/m3 LC,33,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-01-02,AQS,60010015,3,12.0,ug/m3 LC,50,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-01-03,AQS,60010015,3,7.3,ug/m3 LC,30,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-01-04,AQS,60010015,3,3.4,ug/m3 LC,14,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-01-05,AQS,60010015,3,4.3,ug/m3 LC,18,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-01-06,AQS,60010015,3,6.2,ug/m3 LC,26,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-01-07,AQS,60010015,3,2.7,ug/m3 LC,11,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-01-08,AQS,60010015,3,6.8,ug/m3 LC,28,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-01-09,AQS,60010015,3,12.2,ug/m3 LC,51,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-01-10,AQS,60010015,3,12.9,ug/m3 LC,53,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-01-11,AQS,60010015,3,7.0,ug/m3 LC,29,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-01-12,AQS,60010015,3,15.1,ug/m3 LC,57,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-01-13,AQS,60010015,3,23.4,ug/m3 LC,75,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-01-14,AQS,60010015,3,10.2,ug/m3 LC,43,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-01-15,AQS,60010015,3,9.2,ug/m3 LC,38,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-01-16,AQS,60010015,3,19.5,ug/m3 LC,67,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-01-17,AQS,60010015,3,18.2,ug/m3 LC,64,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-01-18,AQS,60010015,3,11.4,ug/m3 LC,48,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-01-19,AQS,60010015,3,9.8,ug/m3 LC,41,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-01-20,AQS,60010015,3,12.0,ug/m3 LC,50,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-01-21,AQS,60010015,3,7.1,ug/m3 LC,30,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-01-22,AQS,60010015,3,5.0,ug/m3 LC,21,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-01-23,AQS,60010015,3,12.6,ug/m3 LC,52,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-01-24,AQS,60010015,3,14.4,ug/m3 LC,56,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-01-25,AQS,60010015,3,13.3,ug/m3 LC,54,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-01-26,AQS,60010015,3,17.4,ug/m3 LC,62,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-01-27,AQS,60010015,3,13.4,ug/m3 LC,54,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-01-28,AQS,60010015,3,13.0,ug/m3 LC,53,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-01-29,AQS,60010015,3,16.0,ug/m3 LC,59,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-01-30,AQS,60010015,3,12.8,ug/m3 LC,52,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-01-31,AQS,60010015,3,15.3,ug/m3 LC,58,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-02-01,AQS,60010015,3,7.0,ug/m3 LC,29,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-02-02,AQS,60010015,3,3.0,ug/m3 LC,13,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-02-03,AQS,60010015,3,5.9,ug/m3 LC,25,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-02-04,AQS,60010015,3,18.4,ug/m3 LC,64,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-02-05,AQS,60010015,3,16.2,ug/m3 LC,60,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-02-06,AQS,60010015,3,9.2,ug/m3 LC,38,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-02-07,AQS,60010015,3,11.4,ug/m3 LC,48,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-02-08,AQS,60010015,3,8.9,ug/m3 LC,37,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-02-09,AQS,60010015,3,7.7,ug/m3 LC,32,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-02-10,AQS,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-02-11,AQS,60010015,3,8.0,ug/m3 LC,33,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-02-12,AQS,60010015,3,14.5,ug/m3 LC,56,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-02-13,AQS,60010015,3,14.7,ug/m3 LC,56,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-02-14,AQS,60010015,3,9.9,ug/m3 LC,41,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-02-15,AQS,60010015,3,3.0,ug/m3 LC,13,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-02-16,AQS,60010015,3,3.1,ug/m3 LC,13,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-02-17,AQS,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-02-18,AQS,60010015,3,8.5,ug/m3 LC,35,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-02-19,AQS,60010015,3,11.5,ug/m3 LC,48,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-02-20,AQS,60010015,3,8.9,ug/m3 LC,37,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-02-21,AQS,60010015,3,5.0,ug/m3 LC,21,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-02-22,AQS,60010015,3,3.9,ug/m3 LC,16,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-02-23,AQS,60010015,3,3.4,ug/m3 LC,14,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-02-24,AQS,60010015,3,6.4,ug/m3 LC,27,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-02-25,AQS,60010015,3,7.5,ug/m3 LC,31,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-02-26,AQS,60010015,3,9.0,ug/m3 LC,38,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-02-27,AQS,60010015,3,13.2,ug/m3 LC,53,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-02-28,AQS,60010015,3,9.7,ug/m3 LC,40,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-03-01,AQS,60010015,3,6.4,ug/m3 LC,27,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-03-02,AQS,60010015,3,4.4,ug/m3 LC,18,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-03-03,AQS,60010015,3,7.2,ug/m3 LC,30,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-03-04,AQS,60010015,3,7.7,ug/m3 LC,32,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-03-05,AQS,60010015,3,4.0,ug/m3 LC,17,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-03-06,AQS,60010015,3,6.2,ug/m3 LC,26,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-03-07,AQS,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-03-08,AQS,60010015,3,5.1,ug/m3 LC,21,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-03-09,AQS,60010015,3,7.8,ug/m3 LC,33,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-03-10,AQS,60010015,3,4.0,ug/m3 LC,17,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-03-15,AQS,60010015,3,3.3,ug/m3 LC,14,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-03-16,AQS,60010015,3,7.0,ug/m3 LC,29,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-03-17,AQS,60010015,3,7.0,ug/m3 LC,29,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-03-18,AQS,60010015,3,6.1,ug/m3 LC,25,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-03-19,AQS,60010015,3,5.0,ug/m3 LC,21,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-03-20,AQS,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-03-21,AQS,60010015,3,7.9,ug/m3 LC,33,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-03-22,AQS,60010015,3,4.0,ug/m3 LC,17,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-03-23,AQS,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-03-24,AQS,60010015,3,6.7,ug/m3 LC,28,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-03-25,AQS,60010015,3,3.4,ug/m3 LC,14,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-03-26,AQS,60010015,3,4.9,ug/m3 LC,20,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-03-27,AQS,60010015,3,2.0,ug/m3 LC,8,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-03-28,AQS,60010015,3,3.5,ug/m3 LC,15,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-03-29,AQS,60010015,3,5.8,ug/m3 LC,24,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-03-30,AQS,60010015,3,4.2,ug/m3 LC,18,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-03-31,AQS,60010015,3,7.5,ug/m3 LC,31,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-04-01,AQS,60010015,3,8.7,ug/m3 LC,36,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-04-02,AQS,60010015,3,8.8,ug/m3 LC,37,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-04-03,AQS,60010015,3,8.5,ug/m3 LC,35,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-04-04,AQS,60010015,3,6.5,ug/m3 LC,27,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-04-05,AQS,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-04-06,AQS,60010015,3,5.7,ug/m3 LC,24,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
2022-04-07,AQS,60010015,3,8.6,ug/m3 LC,36,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Thursday
2022-04-08,AQS,60010015,3,10.4,ug/m3 LC,43,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Friday
2022-04-09,AQS,60010015,3,11.3,ug/m3 LC,47,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Saturday
2022-04-10,AQS,60010015,3,5.1,ug/m3 LC,21,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Sunday
2022-04-11,AQS,60010015,3,4.0,ug/m3 LC,17,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Monday
2022-04-12,AQS,60010015,3,5.2,ug/m3 LC,22,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Tuesday
2022-04-13,AQS,60010015,3,3.9,ug/m3 LC,16,Pleasanton - Owens Ct,1,100.0,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,1,Alameda,37.7012220009132,-121.903019,Wednesday
